step,position,action,position_change,pred_return,pred_15m,pred_1h,pred_4h,pred_1d,market_return,gross_pnl,cost,net_pnl,cumul_net_pnl,correct_direction
4428,-0.123713,SHORT,0.002455,0.011036,0.005801,-0.012488,-0.003538,-0.017559,-0.002253,0.000279,1e-06,0.000278,-0.01618,1
4429,-0.086304,SHORT,0.037409,-0.006165,0.004861,-0.012496,-0.003538,-0.017559,0.000125,-1.1e-05,1.9e-05,-3e-05,-0.016209,0
4430,-0.102751,SHORT,0.016447,-0.006837,0.004798,-0.013353,-0.003095,-0.017484,-0.000251,2.6e-05,8e-06,1.8e-05,-0.016192,1
4431,-0.080028,SHORT,0.022723,0.004216,0.003664,-0.013179,-0.003095,-0.017484,0.000251,-2e-05,1.1e-05,-3.1e-05,-0.016223,0
4432,-0.054745,SHORT,0.025283,0.00079,0.004116,-0.012927,-0.003163,-0.017484,0.000752,-4.1e-05,1.3e-05,-5.4e-05,-0.016277,0
4433,-0.067812,SHORT,0.013067,-0.005923,0.004932,-0.012833,-0.003163,-0.017484,-0.002884,0.000196,7e-06,0.000189,-0.016088,1
4434,-0.057956,SHORT,0.009856,-0.004916,0.006911,-0.00061,-0.001094,-0.017402,-0.001257,7.3e-05,5e-06,6.8e-05,-0.01602,1
4435,-0.045795,FLAT,0.01216,-0.004506,0.005694,-0.000808,-0.003644,-0.017402,-0.007446,0.000341,6e-06,0.000335,-0.015685,1
4436,-0.06886,SHORT,0.023065,-0.00654,0.007346,-0.00112,-0.004995,-0.017402,0.000127,-9e-06,1.2e-05,-2e-05,-0.015705,0
4437,-0.051361,SHORT,0.017499,0.003496,0.003414,-0.001195,-0.005753,-0.017402,-0.001267,6.5e-05,9e-06,5.6e-05,-0.015649,1
4438,-0.131863,SHORT,0.080502,-0.001193,0.00515,-0.020115,-0.00615,-0.017308,-0.004321,0.00057,4e-05,0.00053,-0.015119,1
4439,-0.130671,SHORT,0.001192,-0.010445,0.003801,-0.020198,-0.006334,-0.017308,0.003941,-0.000515,1e-06,-0.000516,-0.015635,0
4440,-0.297117,SHORT,0.166446,-0.047973,0.003679,-0.02001,-0.007638,-0.017308,0.004304,-0.001279,8.3e-05,-0.001362,-0.016997,0
4441,-0.276453,SHORT,0.020664,0.015752,0.004466,-0.019963,-0.007638,-0.017308,0.000126,-3.5e-05,1e-05,-4.5e-05,-0.017042,0
4442,-0.273789,SHORT,0.002665,-0.007711,0.007217,-0.015326,-0.007666,-0.017308,0.001515,-0.000415,1e-06,-0.000416,-0.017458,0
4443,-0.28253,SHORT,0.008742,-0.029226,0.00513,-0.014967,-0.007666,-0.017308,0.000882,-0.000249,4e-06,-0.000254,-0.017712,0
4444,-0.253497,SHORT,0.029033,-0.023815,0.00562,-0.014795,-0.00767,-0.017308,-0.001387,0.000352,1.5e-05,0.000337,-0.017375,1
4445,-0.168769,SHORT,0.084729,-0.015137,0.002131,-0.014697,-0.00767,-0.017308,-0.001263,0.000213,4.2e-05,0.000171,-0.017204,1
4446,-0.100855,SHORT,0.067913,0.006324,0.005529,-0.003667,-0.008192,-0.017308,0.009932,-0.001002,3.4e-05,-0.001036,-0.01824,0
4447,-0.151764,SHORT,0.050908,0.004389,0.005407,-0.003623,-0.008192,-0.017308,-0.001377,0.000209,2.5e-05,0.000184,-0.018056,1
4448,-0.010746,FLAT,0.141017,-0.00607,0.01035,-0.003847,-0.008245,-0.017308,-0.003514,3.8e-05,7.1e-05,-3.3e-05,-0.018089,1
4449,0.017077,FLAT,0.027823,0.004104,0.007701,-0.003779,-0.008245,-0.017308,-0.000377,-6e-06,1.4e-05,-2e-05,-0.018109,0
4450,-0.068173,SHORT,0.085249,-0.015383,0.006379,-0.016124,-0.017288,-0.017308,0.000377,-2.6e-05,4.3e-05,-6.8e-05,-0.018178,0
4451,-0.018244,FLAT,0.049929,-0.005976,0.005771,-0.015718,-0.014228,-0.017308,0.000126,-2e-06,2.5e-05,-2.7e-05,-0.018205,0
4452,0.010757,FLAT,0.029,0.000184,0.006846,-0.014915,-0.012934,-0.017308,-0.001887,-2e-05,1.5e-05,-3.5e-05,-0.01824,0
4453,0.008765,FLAT,0.001992,-0.008431,0.003538,-0.014712,-0.012016,-0.017308,0.002139,1.9e-05,1e-06,1.8e-05,-0.018222,1
4454,-0.002229,FLAT,0.010994,-0.003266,0.005941,-0.010776,-0.011508,-0.017308,-0.000126,0.0,5e-06,-5e-06,-0.018227,1
4455,0.033255,FLAT,0.035483,0.001911,0.004278,-0.010197,-0.011138,-0.017308,0.002886,9.6e-05,1.8e-05,7.8e-05,-0.018149,1
4456,0.017189,FLAT,0.016066,-0.013173,0.007127,-0.010119,-0.010361,-0.017308,0.000626,1.1e-05,8e-06,3e-06,-0.018146,1
4457,0.04462,FLAT,0.027432,-0.002092,0.006194,-0.009933,-0.010361,-0.017308,-0.001629,-7.3e-05,1.4e-05,-8.6e-05,-0.018233,0
4458,0.069863,LONG,0.025242,-0.002361,0.007719,-0.003374,-0.010543,-0.017308,-0.000125,-9e-06,1.3e-05,-2.1e-05,-0.018254,0
4459,0.065997,LONG,0.003866,-0.006856,0.004922,-0.003366,-0.010543,-0.017308,0.003507,0.000231,2e-06,0.000229,-0.018025,1
4460,0.035444,FLAT,0.030553,-0.006357,0.00723,-0.003544,-0.010562,-0.017308,-0.001001,-3.5e-05,1.5e-05,-5.1e-05,-0.018075,0
4461,0.076097,LONG,0.040653,-0.006303,0.006423,-0.003498,-0.010562,-0.017308,0.0,0.0,2e-05,-2e-05,-0.018096,0
4462,0.078257,LONG,0.00216,-0.003718,0.00745,-0.005966,-0.01026,-0.017308,0.001501,0.000117,1e-06,0.000116,-0.017979,1
4463,0.054971,LONG,0.023286,-0.004294,0.008065,-0.006171,-0.01026,-0.017308,-0.004885,-0.000269,1.2e-05,-0.00028,-0.018259,0
4464,0.067653,LONG,0.012682,-0.002485,0.007241,-0.006348,-0.010365,-0.017308,0.001631,0.00011,6e-06,0.000104,-0.018155,1
4465,0.04799,FLAT,0.019663,0.000869,0.006758,-0.006405,-0.010365,-0.017308,0.000752,3.6e-05,1e-05,2.6e-05,-0.018129,1
4466,0.062741,LONG,0.014752,-0.011154,0.00557,-0.008654,0.002637,-0.017308,0.0,0.0,7e-06,-7e-06,-0.018137,0
4467,0.061513,LONG,0.001228,-0.012703,0.006192,-0.008058,0.005994,-0.017308,0.001377,8.5e-05,1e-06,8.4e-05,-0.018052,1
4468,0.04042,FLAT,0.021094,-0.01279,0.00772,-0.007765,0.007539,-0.017308,0.002374,9.6e-05,1.1e-05,8.5e-05,-0.017967,1
4469,0.039727,FLAT,0.000693,-0.012568,0.007328,-0.00762,0.008178,-0.017308,-0.004628,-0.000184,0.0,-0.000184,-0.018151,0
4470,0.074538,LONG,0.034811,-0.00721,0.006455,-0.00786,0.008444,-0.017308,-0.002259,-0.000168,1.7e-05,-0.000186,-0.018337,0
4471,0.051335,LONG,0.023203,-0.000537,0.006834,-0.008443,0.00861,-0.017308,-0.000126,-6e-06,1.2e-05,-1.8e-05,-0.018355,0
4472,0.022368,FLAT,0.028967,-0.006352,0.005262,-0.008667,0.0111,-0.017308,0.001507,3.4e-05,1.4e-05,1.9e-05,-0.018336,1
4473,0.028482,FLAT,0.006114,-0.017875,0.007749,-0.008778,0.0111,-0.017308,-0.003016,-8.6e-05,3e-06,-8.9e-05,-0.018425,0
4474,0.038165,FLAT,0.009683,-0.011795,0.008319,-0.011674,0.011107,-0.017308,-0.000378,-1.4e-05,5e-06,-1.9e-05,-0.018444,0
4475,0.024317,FLAT,0.013848,0.003252,0.00792,-0.011455,0.011107,-0.017308,0.009274,0.000226,7e-06,0.000219,-0.018226,1
4476,-0.036112,FLAT,0.060429,0.021013,0.006164,-0.011122,0.011094,-0.017308,0.004605,-0.000166,3e-05,-0.000197,-0.018422,0
4477,-0.019377,FLAT,0.016735,0.012199,0.006855,-0.010911,0.011094,-0.017308,0.006807,-0.000132,8e-06,-0.00014,-0.018562,0
4478,0.042644,FLAT,0.06202,0.002264,0.007406,-0.002502,0.012628,-0.017308,0.006148,0.000262,3.1e-05,0.000231,-0.018331,1
4479,0.042147,FLAT,0.000497,-0.009483,0.006883,-0.001832,0.012628,-0.017308,0.000613,2.6e-05,0.0,2.6e-05,-0.018306,1
4480,0.087162,LONG,0.045015,-0.021128,0.007587,-0.001113,0.012626,-0.017308,0.002691,0.000235,2.3e-05,0.000212,-0.018093,1
4481,0.089085,LONG,0.001923,-0.018899,0.007988,-0.000931,0.012626,-0.017308,0.004875,0.000434,1e-06,0.000433,-0.01766,1
4482,0.033561,FLAT,0.055523,-0.013305,0.008195,-0.01319,0.007869,-0.030809,0.002429,8.2e-05,2.8e-05,5.4e-05,-0.017606,1
4483,0.081671,LONG,0.04811,-0.004954,0.009519,-0.013024,0.005731,-0.031234,0.003269,0.000267,2.4e-05,0.000243,-0.017363,1
4484,0.070346,LONG,0.011324,-0.011736,0.007414,-0.013238,0.00537,-0.031544,-0.00509,-0.000358,6e-06,-0.000364,-0.017727,0
4485,0.100085,LONG,0.029739,-0.015455,0.004224,-0.013164,0.004988,-0.031784,-0.004628,-0.000463,1.5e-05,-0.000478,-0.018205,0
4486,0.106152,LONG,0.006067,-0.013179,0.007376,-0.007294,0.004806,-0.033104,-0.000244,-2.6e-05,3e-06,-2.9e-05,-0.018234,0
4487,0.087489,LONG,0.018663,-0.006441,0.005242,-0.007487,0.00471,-0.033263,-0.001956,-0.000171,9e-06,-0.00018,-0.018415,0
4488,0.096845,LONG,0.009356,-0.011084,0.003466,-0.007645,0.003784,-0.033422,-0.000857,-8.3e-05,5e-06,-8.8e-05,-0.018502,0
4489,0.094532,LONG,0.002313,-0.012116,0.005842,-0.007712,0.003784,-0.033422,0.009263,0.000876,1e-06,0.000874,-0.017628,1
4490,0.059324,LONG,0.035208,-0.010127,0.007976,-0.009366,0.003976,-0.03398,0.000728,4.3e-05,1.8e-05,2.6e-05,-0.017602,1
4491,0.080559,LONG,0.021234,-0.016047,0.006236,-0.009213,0.003976,-0.03398,-0.000242,-2e-05,1.1e-05,-3e-05,-0.017632,0
4492,0.085719,LONG,0.00516,-0.016793,0.006479,-0.008864,0.003976,-0.03398,-0.001092,-9.4e-05,3e-06,-9.6e-05,-0.017729,0
4493,0.078287,LONG,0.007432,-0.020492,0.004807,-0.008773,0.003976,-0.03398,-0.003283,-0.000257,4e-06,-0.000261,-0.017989,0
4494,0.08313,LONG,0.004844,-0.010654,0.006844,-0.008128,0.003488,-0.034281,-0.001097,-9.1e-05,2e-06,-9.4e-05,-0.018083,0
4495,0.07214,LONG,0.01099,-0.005609,0.005414,-0.008276,0.003488,-0.034281,-0.000366,-2.6e-05,5e-06,-3.2e-05,-0.018115,0
4496,0.066676,LONG,0.005464,-0.013489,0.005189,-0.008524,0.003567,-0.034281,0.000975,6.5e-05,3e-06,6.2e-05,-0.018052,1
4497,0.060912,LONG,0.005763,-0.010803,0.004679,-0.008485,0.003567,-0.034281,-0.000731,-4.5e-05,3e-06,-4.7e-05,-0.0181,0
4498,0.054952,LONG,0.005961,-0.006643,0.008194,-0.007168,-0.00228,-0.034461,-0.002319,-0.000127,3e-06,-0.00013,-0.01823,0
4499,0.044756,FLAT,0.010195,0.001362,0.004534,-0.007232,-0.004441,-0.034461,0.003538,0.000158,5e-06,0.000153,-0.018077,1
4500,0.028077,FLAT,0.01668,-0.012497,0.00622,-0.007165,-0.005442,-0.034461,-0.001828,-5.1e-05,8e-06,-6e-05,-0.018137,0
4501,0.056627,LONG,0.028551,-0.005657,0.005623,-0.00715,-0.005874,-0.034461,-0.000244,-1.4e-05,1.4e-05,-2.8e-05,-0.018165,0
4502,0.028102,FLAT,0.028526,-0.001192,0.00411,-0.009202,-0.006097,-0.03458,-0.000366,-1e-05,1.4e-05,-2.5e-05,-0.018189,0
4503,0.046142,FLAT,0.01804,-0.005875,0.007212,-0.009116,-0.006183,-0.03458,0.000122,6e-06,9e-06,-3e-06,-0.018193,1
4504,0.047948,FLAT,0.001806,-0.007423,0.006037,-0.008981,-0.005971,-0.03458,-0.000733,-3.5e-05,1e-06,-3.6e-05,-0.018229,0
4505,0.057743,LONG,0.009795,-0.004501,0.005855,-0.008982,-0.005971,-0.03458,0.001709,9.9e-05,5e-06,9.4e-05,-0.018135,1
4506,0.036303,FLAT,0.02144,0.001583,0.006554,-0.007657,-0.005981,-0.034666,-0.008819,-0.00032,1.1e-05,-0.000331,-0.018466,0
4507,0.058817,LONG,0.022514,0.003688,0.008701,-0.00833,-0.005981,-0.034666,-0.000246,-1.4e-05,1.1e-05,-2.6e-05,-0.018492,0
4508,0.016137,FLAT,0.04268,0.011326,0.004953,-0.008712,-0.006005,-0.034666,0.002335,3.8e-05,2.1e-05,1.6e-05,-0.018475,1
4509,-0.01123,FLAT,0.027368,0.002033,0.004411,-0.008796,-0.006005,-0.034666,0.000123,-1e-06,1.4e-05,-1.5e-05,-0.01849,0
4510,-0.01836,FLAT,0.00713,-0.001949,0.003775,-0.008703,-0.005705,-0.034732,0.002452,-4.5e-05,4e-06,-4.9e-05,-0.018539,0
4511,-0.046691,FLAT,0.028331,0.007525,0.006143,-0.008451,-0.005705,-0.034732,-0.001839,8.6e-05,1.4e-05,7.2e-05,-0.018467,1
4512,-0.03427,FLAT,0.012421,-0.004319,0.005754,-0.008067,-0.005699,-0.034732,0.003185,-0.000109,6e-06,-0.000115,-0.018583,0
4513,-0.055273,SHORT,0.021003,0.011718,0.007145,-0.008065,-0.005699,-0.034732,0.000367,-2e-05,1.1e-05,-3.1e-05,-0.018613,0
4514,-0.025251,FLAT,0.030023,-0.011967,0.005223,-0.007728,0.006536,-0.034785,0.000855,-2.2e-05,1.5e-05,-3.7e-05,-0.01865,0
4515,-0.032625,FLAT,0.007375,-0.010556,0.005597,-0.007718,0.009418,-0.034785,0.002684,-8.8e-05,4e-06,-9.1e-05,-0.018741,0
4516,-0.050103,SHORT,0.017478,-0.017906,0.005675,-0.007797,0.010729,-0.034785,-0.001829,9.2e-05,9e-06,8.3e-05,-0.018658,1
4517,-0.008555,FLAT,0.041548,-0.014061,0.005859,-0.007822,0.011157,-0.034785,0.005598,-4.8e-05,2.1e-05,-6.9e-05,-0.018727,0
4518,-0.067052,SHORT,0.058497,0.002951,0.006012,-0.008679,0.011357,-0.034829,0.002182,-0.000146,2.9e-05,-0.000176,-0.018903,0
4519,-0.096744,SHORT,0.029692,-0.009019,0.005508,-0.00887,0.011483,-0.034829,-0.001212,0.000117,1.5e-05,0.000102,-0.0188,1
4520,-0.025736,FLAT,0.071008,-0.019341,0.005634,-0.009018,0.013754,-0.034829,-0.000606,1.6e-05,3.6e-05,-2e-05,-0.01882,1
4521,-0.010912,FLAT,0.014825,-0.018596,0.004317,-0.008934,0.013754,-0.034829,0.001697,-1.9e-05,7e-06,-2.6e-05,-0.018846,0
4522,-0.011082,FLAT,0.00017,-0.019559,0.006211,-0.009646,0.013931,-0.034867,0.000363,-4e-06,0.0,-4e-06,-0.01885,0
4523,0.016677,FLAT,0.027759,-0.020076,0.003848,-0.008945,0.013931,-0.034867,0.001693,2.8e-05,1.4e-05,1.4e-05,-0.018836,1
4524,0.020516,FLAT,0.003839,-0.024294,0.005816,-0.008186,0.013938,-0.034867,-0.00133,-2.7e-05,2e-06,-2.9e-05,-0.018865,0
4525,0.030092,FLAT,0.009575,-0.011698,0.005752,-0.007976,0.013938,-0.034867,-0.003152,-9.5e-05,5e-06,-0.0001,-0.018965,0
4526,0.048589,FLAT,0.018498,-0.012952,0.008603,-0.006001,0.014531,-0.034902,0.000971,4.7e-05,9e-06,3.8e-05,-0.018927,1
4527,0.04307,FLAT,0.005519,-0.016874,0.004709,-0.006259,0.014531,-0.034902,-0.000607,-2.6e-05,3e-06,-2.9e-05,-0.018956,0
4528,0.042406,FLAT,0.000664,-0.014648,0.004792,-0.006624,0.014652,-0.034902,-0.000121,-5e-06,0.0,-5e-06,-0.018961,0
4529,0.036775,FLAT,0.005631,-0.013236,0.005507,-0.006662,0.014652,-0.034902,-0.001701,-6.3e-05,3e-06,-6.5e-05,-0.019026,0
4530,0.028921,FLAT,0.007854,-0.005353,0.00674,-0.011317,0.001945,-0.034938,0.001094,3.2e-05,4e-06,2.8e-05,-0.018999,1
4531,0.019184,FLAT,0.009737,-0.002333,0.005742,-0.011298,0.001296,-0.034938,0.000486,9e-06,5e-06,4e-06,-0.018994,1
4532,0.010862,FLAT,0.008321,-0.008722,0.006271,-0.011526,0.001183,-0.034938,-0.001579,-1.7e-05,4e-06,-2.1e-05,-0.019016,0
4533,0.013051,FLAT,0.002189,-0.005616,0.006954,-0.011493,0.001246,-0.034938,-0.000365,-5e-06,1e-06,-6e-06,-0.019021,0
4534,0.004866,FLAT,0.008185,-0.008199,0.006293,-0.009647,0.001383,-0.034981,0.002308,1.1e-05,4e-06,7e-06,-0.019014,1
4535,-0.0105,FLAT,0.015366,-0.000974,0.005902,-0.009792,0.001444,-0.034981,-0.001214,1.3e-05,8e-06,5e-06,-0.019009,1
4536,-0.010967,FLAT,0.000467,-0.001761,0.007153,-0.009575,-8e-05,-0.034981,0.001457,-1.6e-05,0.0,-1.6e-05,-0.019025,0
4537,-0.017107,FLAT,0.00614,-0.003504,0.006493,-0.009602,-8e-05,-0.034981,-0.000728,1.2e-05,3e-06,9e-06,-0.019016,1
4538,-0.025405,FLAT,0.008298,-0.0039,0.005866,-0.0048,-0.000209,-0.034981,-0.000243,6e-06,4e-06,2e-06,-0.019014,1
4539,-0.079463,SHORT,0.054058,-0.006148,0.00624,-0.005379,-0.000209,-0.034981,-0.005357,0.000426,2.7e-05,0.000399,-0.018615,1
4540,-0.07717,SHORT,0.002292,-0.008208,0.005625,-0.005652,-0.000173,-0.034981,0.003413,-0.000263,1e-06,-0.000264,-0.01888,0
4541,-0.1441,SHORT,0.066929,-0.021019,0.004059,-0.005737,-0.000173,-0.034981,-0.000609,8.8e-05,3.3e-05,5.4e-05,-0.018826,1
4542,-0.155325,SHORT,0.011225,-0.014156,0.004869,-0.018413,-0.000654,-0.034981,-0.000244,3.8e-05,6e-06,3.2e-05,-0.018793,1
4543,-0.12506,SHORT,0.030264,-0.008321,0.003531,-0.01824,-0.000654,-0.034981,-0.000365,4.6e-05,1.5e-05,3.1e-05,-0.018763,1
4544,-0.161749,SHORT,0.036688,-0.005713,0.00443,-0.018061,-0.000772,-0.034981,0.001826,-0.000295,1.8e-05,-0.000314,-0.019076,0
4545,-0.216918,SHORT,0.05517,0.00879,0.004874,-0.018026,-0.000772,-0.034981,-0.001095,0.000238,2.8e-05,0.00021,-0.018867,1
4546,-0.208897,SHORT,0.008022,-0.024715,0.003131,-0.022675,-0.00222,-0.034981,-0.002316,0.000484,4e-06,0.00048,-0.018387,1
4547,-0.168512,SHORT,0.040384,-0.027344,0.002494,-0.022851,-0.003102,-0.034981,0.00195,-0.000329,2e-05,-0.000349,-0.018736,0
4548,-0.214465,SHORT,0.045952,-0.019214,0.003104,-0.023112,-0.003421,-0.034981,-0.006843,0.001468,2.3e-05,0.001445,-0.017291,1
4549,-0.222295,SHORT,0.00783,-0.012433,0.003807,-0.023118,-0.00346,-0.034981,-0.003808,0.000847,4e-06,0.000843,-0.016449,1
4550,-0.244438,SHORT,0.022143,-0.001024,0.003926,-0.015962,-0.003536,-0.034981,0.003686,-0.000901,1.1e-05,-0.000912,-0.017361,0
4551,-0.291637,SHORT,0.047199,-0.044189,0.00334,-0.016056,-0.003542,-0.034981,-0.000859,0.00025,2.4e-05,0.000227,-0.017134,1
4552,-0.197421,SHORT,0.094216,-0.027582,0.007216,-0.015986,-0.003791,-0.034981,0.001472,-0.000291,4.7e-05,-0.000338,-0.017471,0
4553,-0.198161,SHORT,0.00074,-0.042418,0.004912,-0.015969,-0.003791,-0.034981,0.004036,-0.0008,0.0,-0.0008,-0.018271,0
4554,-0.23717,SHORT,0.039009,-0.029772,0.004501,-0.012068,-0.003795,-0.034981,0.001829,-0.000434,2e-05,-0.000453,-0.018725,0
4555,-0.235196,SHORT,0.001974,-0.019503,0.004442,-0.011775,-0.003795,-0.034981,-0.003784,0.00089,1e-06,0.000889,-0.017836,1
4556,-0.146044,SHORT,0.089152,-0.006329,0.004687,-0.011723,-0.00384,-0.034981,0.000733,-0.000107,4.5e-05,-0.000152,-0.017987,0
4557,-0.159632,SHORT,0.013588,-0.024348,0.004452,-0.011648,-0.00384,-0.034981,-0.002202,0.000352,7e-06,0.000345,-0.017643,1
4558,-0.141611,SHORT,0.018021,-0.00928,0.00218,-0.01116,-0.003796,-0.034981,0.000245,-3.5e-05,9e-06,-4.4e-05,-0.017686,0
4559,-0.097365,SHORT,0.044245,-0.00909,0.004381,-0.011017,-0.003796,-0.034981,0.0,-0.0,2.2e-05,-2.2e-05,-0.017709,1
4560,-0.090379,SHORT,0.006986,-0.000361,0.003319,-0.010961,-0.003779,-0.034981,0.002324,-0.00021,3e-06,-0.000214,-0.017922,0
4561,-0.127251,SHORT,0.036872,0.002898,0.005371,-0.010868,-0.003779,-0.034981,0.001587,-0.000202,1.8e-05,-0.00022,-0.018142,0
4562,-0.116296,SHORT,0.010955,-0.007037,0.006326,-0.00882,-0.013499,-0.034981,0.000366,-4.3e-05,5e-06,-4.8e-05,-0.01819,0
4563,-0.08582,SHORT,0.030476,-0.008312,0.004898,-0.008716,-0.014907,-0.034981,0.000244,-2.1e-05,1.5e-05,-3.6e-05,-0.018227,0
4564,-0.059367,SHORT,0.026453,-0.013547,0.005797,-0.008772,-0.015352,-0.034981,-0.001342,8e-05,1.3e-05,6.6e-05,-0.01816,1
4565,-0.042222,FLAT,0.017145,-0.001738,0.004999,-0.008727,-0.015608,-0.034981,-0.001588,6.7e-05,9e-06,5.8e-05,-0.018102,1
4566,-0.033653,FLAT,0.008569,-0.008425,0.004147,-0.00938,-0.015754,-0.034981,-0.001346,4.5e-05,4e-06,4.1e-05,-0.018061,1
4567,-0.022938,FLAT,0.010715,-0.000894,0.004397,-0.009896,-0.015881,-0.034981,-0.003433,7.9e-05,5e-06,7.3e-05,-0.017987,1
4568,-0.026646,FLAT,0.003708,-0.007475,0.006548,-0.010161,-0.01616,-0.034981,0.000123,-3e-06,2e-06,-5e-06,-0.017992,0
4569,-0.039894,FLAT,0.013248,-0.007082,0.005131,-0.01024,-0.01616,-0.034981,-0.000246,1e-05,7e-06,3e-06,-0.017989,1
4570,-0.048924,FLAT,0.009029,0.000542,0.005021,-0.015436,-0.016075,-0.034981,-0.003076,0.00015,5e-06,0.000146,-0.017843,1
4571,-0.062508,SHORT,0.013584,0.007685,0.005983,-0.015695,-0.016075,-0.034981,-0.005189,0.000324,7e-06,0.000318,-0.017526,1
4572,-0.138491,SHORT,0.075982,0.006294,0.006202,-0.01564,-0.016065,-0.034981,-0.00771,0.001068,3.8e-05,0.00103,-0.016496,1
4573,-0.172721,SHORT,0.03423,-0.00706,0.006956,-0.015667,-0.016065,-0.034981,-0.003,0.000518,1.7e-05,0.000501,-0.015995,1
4574,-0.152387,SHORT,0.020334,0.005037,0.01193,-0.031823,-0.016178,-0.034981,-0.001629,0.000248,1e-05,0.000238,-0.015757,1
4575,-0.147032,SHORT,0.005354,-0.023461,0.002736,-0.031829,-0.016178,-0.034981,0.00388,-0.000571,3e-06,-0.000573,-0.01633,0
4576,-0.188537,SHORT,0.041504,-0.000668,0.004461,-0.031711,-0.016109,-0.034981,-0.001125,0.000212,2.1e-05,0.000191,-0.016139,1
4577,-0.211214,SHORT,0.022677,-0.002511,0.005182,-0.031636,-0.016109,-0.034981,-0.001878,0.000397,1.1e-05,0.000385,-0.015753,1
4578,-0.240953,SHORT,0.029739,-0.007327,0.006707,-0.01707,-0.005297,-0.015139,0.0,-0.0,1.5e-05,-1.5e-05,-0.015768,1
4579,-0.227103,SHORT,0.01385,-0.0011,0.005409,-0.017018,-0.003812,-0.014322,-0.001003,0.000228,7e-06,0.000221,-0.015547,1
4580,-0.230209,SHORT,0.003106,-0.007635,0.006447,-0.01691,-0.003162,-0.013875,0.001128,-0.00026,2e-06,-0.000261,-0.015809,0
4581,-0.244443,SHORT,0.014234,-0.024374,0.006341,-0.016896,-0.002741,-0.013603,-0.001755,0.000429,7e-06,0.000422,-0.015387,1
4582,-0.262681,SHORT,0.018238,-0.014272,0.002623,-0.016894,-0.002367,-0.012978,0.003883,-0.00102,9e-06,-0.001029,-0.016416,0
4583,-0.248912,SHORT,0.013769,-0.006305,0.004805,-0.01679,-0.002097,-0.012872,-0.001251,0.000311,7e-06,0.000304,-0.016111,1
4584,-0.206701,SHORT,0.042211,-0.004439,0.006235,-0.016919,-0.001156,-0.012873,-0.005397,0.001116,2.1e-05,0.001094,-0.015017,1
4585,-0.203522,SHORT,0.003179,-0.008039,0.004622,-0.016893,-0.001156,-0.012873,0.000755,-0.000154,2e-06,-0.000155,-0.015172,0
4586,-0.16198,SHORT,0.041542,-0.00967,0.006881,-0.01216,-0.001157,-0.012952,0.002136,-0.000346,2.1e-05,-0.000367,-0.015539,0
4587,-0.178351,SHORT,0.016371,-0.002874,0.004724,-0.012006,-0.001157,-0.012952,-0.000251,4.5e-05,8e-06,3.7e-05,-0.015502,1
4588,-0.173066,SHORT,0.005285,0.004393,0.005166,-0.011854,-0.00111,-0.012952,0.0,-0.0,3e-06,-3e-06,-0.015505,1
4589,-0.166068,SHORT,0.006998,0.005869,0.005062,-0.011842,-0.00111,-0.012952,0.000376,-6.3e-05,3e-06,-6.6e-05,-0.015571,0
4590,-0.14368,SHORT,0.022388,-0.009576,0.004652,-0.008197,-0.000991,-0.013127,0.001254,-0.00018,1.1e-05,-0.000191,-0.015762,0
4591,-0.141244,SHORT,0.002436,-0.009892,0.004658,-0.007986,-0.000991,-0.013127,-0.000627,8.9e-05,1e-06,8.7e-05,-0.015675,1
4592,-0.113893,SHORT,0.027351,-0.006428,0.004071,-0.007975,-0.000983,-0.013127,-0.000251,2.9e-05,1.4e-05,1.5e-05,-0.01566,1
4593,-0.109319,SHORT,0.004574,-0.000387,0.004703,-0.007909,-0.000983,-0.013127,-0.000502,5.5e-05,2e-06,5.3e-05,-0.015607,1
4594,-0.081566,SHORT,0.027754,-0.006812,0.005086,-0.008771,0.001144,-0.0133,-0.000251,2e-05,1.4e-05,7e-06,-0.015601,1
4595,-0.069824,SHORT,0.011742,-0.005829,0.005739,-0.008741,0.000714,-0.0133,0.003008,-0.00021,6e-06,-0.000216,-0.015817,0
4596,-0.061742,SHORT,0.008082,-0.004931,0.006123,-0.008884,0.000426,-0.0133,-0.000626,3.9e-05,4e-06,3.5e-05,-0.015782,1
4597,-0.069325,SHORT,0.007583,-0.008879,0.006624,-0.008887,0.000236,-0.0133,-0.001629,0.000113,4e-06,0.000109,-0.015673,1
4598,-0.047698,FLAT,0.021627,-0.009053,0.005623,-0.009008,0.000116,-0.013455,-0.000878,4.2e-05,1.1e-05,3.1e-05,-0.015642,1
4599,-0.067538,SHORT,0.01984,-0.006086,0.00639,-0.009209,3.9e-05,-0.013455,-0.002388,0.000161,1e-05,0.000151,-0.015491,1
4600,-0.062828,SHORT,0.00471,-0.003441,0.006095,-0.009079,0.000559,-0.013455,0.00088,-5.5e-05,2e-06,-5.8e-05,-0.015548,0
4601,-0.086702,SHORT,0.023874,0.003738,0.003817,-0.009134,0.000559,-0.013455,-0.002644,0.000229,1.2e-05,0.000217,-0.015331,1
4602,-0.042056,FLAT,0.044646,-0.005585,0.006895,-0.010541,0.000509,-0.013595,0.002266,-9.5e-05,2.2e-05,-0.000118,-0.015449,0
4603,-0.06734,SHORT,0.025284,0.002495,0.005054,-0.010497,0.000509,-0.013595,-0.000503,3.4e-05,1.3e-05,2.1e-05,-0.015427,1
